열1,열2,열3,열4,열5,열6,열7,열8
122,TestTotalAgent_Origin(Clone),0,1,18,4,1,1462.925
123,TestControllerAgent_MissReward(Clone),0,1,16,4,1,8.881633
123,TestTotalAgent_Origin(Clone),1,4,14,1,0,1471.807
124,TestControllerAgent_MissReward(Clone),1,4,24,3,0,13.61192
124,TestTotalAgent_Origin(Clone),0,3,23,4,1,1485.419
125,TestControllerAgent_MissReward(Clone),1,4,33,2,0,18.83212
125,TestTotalAgent_Origin(Clone),0,2,34,4,1,1504.251
126,TestControllerAgent_MissReward(Clone),1,4,7,2,0,5.503313
126,TestTotalAgent_Origin(Clone),0,2,8,4,1,1509.754
127,TestControllerAgent_MissReward(Clone),1,4,9,2,0,6.437707
127,TestTotalAgent_Origin(Clone),0,2,11,4,1,1516.192
128,TestControllerAgent_MissReward(Clone),0,3,24,4,1,13.90566
128,TestTotalAgent_Origin(Clone),1,4,23,3,0,1530.097
129,TestControllerAgent_MissReward(Clone),1,4,15,1,0,9.272532
129,TestTotalAgent_Origin(Clone),0,1,16,4,1,1539.369
130,TestControllerAgent_MissReward(Clone),0,2,44,4,1,23.38097
130,TestTotalAgent_Origin(Clone),1,4,42,2,0,1562.751
131,TestControllerAgent_MissReward(Clone),0,2,34,4,1,17.97937
131,TestTotalAgent_Origin(Clone),1,4,31,2,0,1580.73
132,TestControllerAgent_MissReward(Clone),1,4,41,3,0,22.53244
132,TestTotalAgent_Origin(Clone),0,3,41,4,1,1603.263
133,TestControllerAgent_MissReward(Clone),0,0,15,4,1,7.557543
133,TestTotalAgent_Origin(Clone),1,4,11,0,0,1610.82
134,TestControllerAgent_MissReward(Clone),1,4,6,0,0,4.979192
134,TestTotalAgent_Origin(Clone),0,0,9,4,1,1615.799
135,TestControllerAgent_MissReward(Clone),0,0,18,4,1,9.75093
135,TestTotalAgent_Origin(Clone),1,4,15,0,0,1625.55
136,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.278007
136,TestTotalAgent_Origin(Clone),0,0,17,4,1,1634.828
137,TestControllerAgent_MissReward(Clone),0,3,41,4,1,22.24165
137,TestTotalAgent_Origin(Clone),1,4,40,3,0,1657.07
138,TestControllerAgent_MissReward(Clone),0,2,47,4,1,24.51664
138,TestTotalAgent_Origin(Clone),1,4,43,2,0,1681.587
139,TestControllerAgent_MissReward(Clone),0,3,20,4,1,11.74247
139,TestTotalAgent_Origin(Clone),1,4,19,3,0,1693.329
140,TestControllerAgent_MissReward(Clone),0,2,27,4,1,14.53992
