열1,열2,열3,열4,열5,열6,열7,열8
202,TestControllerAgent_MissReward(Clone),1,4,11,1,0,7.434247
202,TestTotalAgent_Origin(Clone),0,1,14,4,1,2465.289
203,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.192252
203,TestTotalAgent_Origin(Clone),0,0,18,4,1,2474.481
204,TestControllerAgent_MissReward(Clone),1,4,27,1,0,16.48434
204,TestTotalAgent_Origin(Clone),0,1,29,4,1,2490.965
205,TestControllerAgent_MissReward(Clone),0,0,28,4,1,12.74423
205,TestTotalAgent_Origin(Clone),1,4,25,0,0,2503.709
206,TestControllerAgent_MissReward(Clone),0,0,20,4,1,11.47845
206,TestTotalAgent_Origin(Clone),1,4,15,0,0,2515.188
207,TestControllerAgent_MissReward(Clone),1,4,16,3,0,9.085476
207,TestTotalAgent_Origin(Clone),0,3,15,4,1,2524.273
208,TestControllerAgent_MissReward(Clone),1,4,35,3,0,20.26058
208,TestTotalAgent_Origin(Clone),0,3,36,4,1,2544.533
209,TestControllerAgent_MissReward(Clone),1,4,52,3,0,29.52395
209,TestTotalAgent_Origin(Clone),0,3,51,4,1,2574.059
210,TestControllerAgent_MissReward(Clone),1,4,7,0,0,5.419101
210,TestTotalAgent_Origin(Clone),0,0,11,4,1,2579.478
211,TestControllerAgent_MissReward(Clone),1,4,49,2,0,28.19015
211,TestTotalAgent_Origin(Clone),0,2,55,4,1,2607.667
212,TestControllerAgent_MissReward(Clone),0,1,55,4,1,32.09671
212,TestTotalAgent_Origin(Clone),1,4,56,1,0,2639.763
213,TestControllerAgent_MissReward(Clone),0,1,17,4,1,8.720358
213,TestTotalAgent_Origin(Clone),1,4,14,1,0,2648.483
214,TestControllerAgent_MissReward(Clone),1,4,12,0,0,8.990513
214,TestTotalAgent_Origin(Clone),0,0,14,4,1,2657.473
215,TestControllerAgent_MissReward(Clone),1,4,27,0,0,13.57211
215,TestTotalAgent_Origin(Clone),0,0,30,4,1,2671.045
216,TestControllerAgent_MissReward(Clone),1,4,8,2,0,6.999992
216,TestTotalAgent_Origin(Clone),0,2,9,4,1,2678.045
217,TestControllerAgent_MissReward(Clone),1,4,28,3,0,16.33332
217,TestTotalAgent_Origin(Clone),0,3,29,4,1,2694.378
218,TestControllerAgent_MissReward(Clone),1,4,9,2,0,6.999992
218,TestTotalAgent_Origin(Clone),0,2,10,4,1,2701.377
219,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.999992
219,TestTotalAgent_Origin(Clone),0,0,13,4,1,2708.377
220,TestControllerAgent_MissReward(Clone),1,4,24,2,0,13.99999
220,TestTotalAgent_Origin(Clone),0,2,25,4,1,2722.377
221,TestControllerAgent_MissReward(Clone),1,4,16,2,0,9.333323
221,TestTotalAgent_Origin(Clone),0,2,17,4,1,2731.71
222,TestControllerAgent_MissReward(Clone),1,4,7,2,0,4.666662
222,TestTotalAgent_Origin(Clone),0,2,9,4,1,2736.376
223,TestControllerAgent_MissReward(Clone),1,4,12,2,0,9.333323
223,TestTotalAgent_Origin(Clone),0,2,14,4,1,2745.709
224,TestControllerAgent_MissReward(Clone),1,4,40,0,0,20.99998
224,TestTotalAgent_Origin(Clone),0,0,42,4,1,2766.708
225,TestControllerAgent_MissReward(Clone),0,1,25,4,1,13.99999
225,TestTotalAgent_Origin(Clone),1,4,23,1,0,2780.708
226,TestControllerAgent_MissReward(Clone),0,0,24,4,1,13.04416
226,TestTotalAgent_Origin(Clone),1,4,21,0,0,2793.752
227,TestControllerAgent_MissReward(Clone),0,3,38,4,1,20.42143
227,TestTotalAgent_Origin(Clone),1,4,35,3,0,2814.173
228,TestControllerAgent_MissReward(Clone),1,4,30,1,0,20.51052
228,TestTotalAgent_Origin(Clone),0,1,40,4,1,2834.683
229,TestControllerAgent_MissReward(Clone),1,4,16,0,0,11.48473
229,TestTotalAgent_Origin(Clone),0,0,19,4,1,2846.167
230,TestControllerAgent_MissReward(Clone),1,4,8,3,0,4.584569
230,TestTotalAgent_Origin(Clone),0,3,9,4,1,2850.752
231,TestControllerAgent_MissReward(Clone),1,4,48,3,0,27.86635
231,TestTotalAgent_Origin(Clone),0,3,48,4,1,2878.617
232,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.333323
232,TestTotalAgent_Origin(Clone),0,0,18,4,1,2887.95
233,TestControllerAgent_MissReward(Clone),1,4,10,3,0,6.522905
233,TestTotalAgent_Origin(Clone),0,3,10,4,1,2894.473
234,TestControllerAgent_MissReward(Clone),0,3,23,4,1,14.35193
234,TestTotalAgent_Origin(Clone),1,4,23,3,0,2908.825
235,TestControllerAgent_MissReward(Clone),1,4,10,0,0,5.763912
235,TestTotalAgent_Origin(Clone),0,0,12,4,1,2914.589
236,TestControllerAgent_MissReward(Clone),1,4,17,0,0,9.33049
236,TestTotalAgent_Origin(Clone),0,0,20,4,1,2923.919
237,TestControllerAgent_MissReward(Clone),1,4,39,3,0,23.31772
237,TestTotalAgent_Origin(Clone),0,3,39,4,1,2947.236
238,TestControllerAgent_MissReward(Clone),1,4,32,3,0,18.00031
238,TestTotalAgent_Origin(Clone),0,3,31,4,1,2965.236
239,TestControllerAgent_MissReward(Clone),1,4,12,2,0,8.246504
239,TestTotalAgent_Origin(Clone),0,2,13,4,1,2973.482
240,TestControllerAgent_MissReward(Clone),1,4,10,0,0,7.339331
240,TestTotalAgent_Origin(Clone),0,0,14,4,1,2980.822
241,TestControllerAgent_MissReward(Clone),1,4,22,1,0,13.77525
241,TestTotalAgent_Origin(Clone),0,1,29,4,1,2994.597
242,TestControllerAgent_MissReward(Clone),1,4,13,0,0,9.686191
242,TestTotalAgent_Origin(Clone),0,0,16,4,1,3004.283
243,TestControllerAgent_MissReward(Clone),1,4,22,1,0,14.94384
243,TestTotalAgent_Origin(Clone),0,1,28,4,1,3019.227
244,TestControllerAgent_MissReward(Clone),1,4,13,3,0,9.310609
244,TestTotalAgent_Origin(Clone),0,3,13,4,1,3028.537
245,TestControllerAgent_MissReward(Clone),0,0,30,4,1,13.67595
245,TestTotalAgent_Origin(Clone),1,4,27,0,0,3042.213
246,TestControllerAgent_MissReward(Clone),0,0,28,4,1,16.87077
246,TestTotalAgent_Origin(Clone),1,4,25,0,0,3059.084
247,TestControllerAgent_MissReward(Clone),0,1,31,4,1,20.58259
247,TestTotalAgent_Origin(Clone),1,4,35,1,0,3079.666
248,TestControllerAgent_MissReward(Clone),1,4,17,3,0,10.1414
248,TestTotalAgent_Origin(Clone),0,3,16,4,1,3089.807
249,TestControllerAgent_MissReward(Clone),1,4,27,2,0,18.31856
249,TestTotalAgent_Origin(Clone),0,2,33,4,1,3108.125
250,TestControllerAgent_MissReward(Clone),1,4,13,0,0,8.620384
250,TestTotalAgent_Origin(Clone),0,0,17,4,1,3116.745
251,TestControllerAgent_MissReward(Clone),1,4,51,0,0,27.81023
251,TestTotalAgent_Origin(Clone),0,0,53,4,1,3144.555
252,TestControllerAgent_MissReward(Clone),1,4,32,0,0,17.9723
252,TestTotalAgent_Origin(Clone),0,0,34,4,1,3162.527
253,TestControllerAgent_MissReward(Clone),1,4,11,3,0,7.454537
253,TestTotalAgent_Origin(Clone),0,3,12,4,1,3169.982
254,TestControllerAgent_MissReward(Clone),1,4,14,2,0,9.24992
254,TestTotalAgent_Origin(Clone),0,2,15,4,1,3179.232
255,TestControllerAgent_MissReward(Clone),0,0,13,4,1,6.373883
255,TestTotalAgent_Origin(Clone),1,4,10,0,0,3185.606
256,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.274833
256,TestTotalAgent_Origin(Clone),0,0,18,4,1,3194.881
257,TestControllerAgent_MissReward(Clone),1,4,22,0,0,13.23619
257,TestTotalAgent_Origin(Clone),0,0,25,4,1,3208.117
258,TestControllerAgent_MissReward(Clone),1,4,26,2,0,16.34435
258,TestTotalAgent_Origin(Clone),0,2,29,4,1,3224.461
259,TestControllerAgent_MissReward(Clone),0,1,25,4,1,18.35216
259,TestTotalAgent_Origin(Clone),1,4,32,1,0,3242.813
260,TestControllerAgent_MissReward(Clone),0,0,21,4,1,10.09146
260,TestTotalAgent_Origin(Clone),1,4,17,0,0,3252.904
261,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.6864
261,TestTotalAgent_Origin(Clone),0,1,20,4,1,3264.591
262,TestControllerAgent_MissReward(Clone),0,3,23,4,1,14.10247
262,TestTotalAgent_Origin(Clone),1,4,22,3,0,3278.692
263,TestControllerAgent_MissReward(Clone),1,4,16,3,0,7.876624
263,TestTotalAgent_Origin(Clone),0,3,15,4,1,3286.569
264,TestControllerAgent_MissReward(Clone),0,2,16,4,1,13.92701
264,TestTotalAgent_Origin(Clone),1,4,20,2,0,3300.495
265,TestControllerAgent_MissReward(Clone),1,4,33,2,0,18.66665
265,TestTotalAgent_Origin(Clone),0,2,33,4,1,3319.161
266,TestControllerAgent_MissReward(Clone),1,4,13,1,0,6.999992
266,TestTotalAgent_Origin(Clone),0,1,15,4,1,3326.161
267,TestControllerAgent_MissReward(Clone),0,0,16,4,1,11.66665
267,TestTotalAgent_Origin(Clone),1,4,16,0,0,3337.827
268,TestControllerAgent_MissReward(Clone),1,4,13,0,0,6.999992
268,TestTotalAgent_Origin(Clone),0,0,16,4,1,3344.827
269,TestControllerAgent_MissReward(Clone),1,4,10,1,0,6.999992
269,TestTotalAgent_Origin(Clone),0,1,13,4,1,3351.827
270,TestControllerAgent_MissReward(Clone),1,4,25,3,0,14.99556
270,TestTotalAgent_Origin(Clone),0,3,25,4,1,3366.822
271,TestControllerAgent_MissReward(Clone),1,4,21,2,0,13.43496
271,TestTotalAgent_Origin(Clone),0,2,22,4,1,3380.257
272,TestControllerAgent_MissReward(Clone),1,4,16,1,0,8.553977
272,TestTotalAgent_Origin(Clone),0,1,18,4,1,3388.811
273,TestControllerAgent_MissReward(Clone),1,4,17,1,0,11.66794
273,TestTotalAgent_Origin(Clone),0,1,20,4,1,3400.479
274,TestControllerAgent_MissReward(Clone),1,4,18,0,0,11.37271
274,TestTotalAgent_Origin(Clone),0,0,21,4,1,3411.851
275,TestControllerAgent_MissReward(Clone),1,4,24,3,0,13.75617
275,TestTotalAgent_Origin(Clone),0,3,23,4,1,3425.607
276,TestControllerAgent_MissReward(Clone),0,0,16,4,1,6.656394
276,TestTotalAgent_Origin(Clone),1,4,13,0,0,3432.263
277,TestControllerAgent_MissReward(Clone),1,4,9,1,0,6.925807
277,TestTotalAgent_Origin(Clone),0,1,10,4,1,3439.189
278,TestControllerAgent_MissReward(Clone),1,4,26,3,0,18.66665
278,TestTotalAgent_Origin(Clone),0,3,32,4,1,3457.855
279,TestControllerAgent_MissReward(Clone),0,0,29,4,1,16.33332
279,TestTotalAgent_Origin(Clone),1,4,27,0,0,3474.188
280,TestControllerAgent_MissReward(Clone),0,2,13,4,1,6.999992
280,TestTotalAgent_Origin(Clone),1,4,11,2,0,3481.187
281,TestControllerAgent_MissReward(Clone),1,4,15,1,0,9.333323
281,TestTotalAgent_Origin(Clone),0,1,16,4,1,3490.52
282,TestControllerAgent_MissReward(Clone),1,4,8,0,0,6.999992
282,TestTotalAgent_Origin(Clone),0,0,11,4,1,3497.52
283,TestControllerAgent_MissReward(Clone),0,1,25,4,1,13.99999
283,TestTotalAgent_Origin(Clone),1,4,25,1,0,3511.52
284,TestControllerAgent_MissReward(Clone),0,0,19,4,1,9.333323
284,TestTotalAgent_Origin(Clone),1,4,16,0,0,3520.853
285,TestControllerAgent_MissReward(Clone),1,4,28,0,0,16.33332
285,TestTotalAgent_Origin(Clone),0,0,29,4,1,3537.185
286,TestControllerAgent_MissReward(Clone),1,4,38,0,0,20.99998
286,TestTotalAgent_Origin(Clone),0,0,40,4,1,3558.185
287,TestControllerAgent_MissReward(Clone),1,4,43,1,0,25.66664
287,TestTotalAgent_Origin(Clone),0,1,47,4,1,3583.85
288,TestControllerAgent_MissReward(Clone),0,0,27,4,1,13.99999
288,TestTotalAgent_Origin(Clone),1,4,24,0,0,3597.85
289,TestControllerAgent_MissReward(Clone),1,4,46,3,0,27.81763
289,TestTotalAgent_Origin(Clone),0,3,50,4,1,3625.667
290,TestControllerAgent_MissReward(Clone),1,4,28,0,0,16.16107
290,TestTotalAgent_Origin(Clone),0,0,30,4,1,3641.827
291,TestControllerAgent_MissReward(Clone),0,2,36,4,1,18.66665
291,TestTotalAgent_Origin(Clone),1,4,34,2,0,3660.493
292,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.66665
292,TestTotalAgent_Origin(Clone),0,1,20,4,1,3672.16
293,TestControllerAgent_MissReward(Clone),1,4,26,0,0,16.17421
293,TestTotalAgent_Origin(Clone),0,0,29,4,1,3688.333
294,TestControllerAgent_MissReward(Clone),0,0,45,4,1,25.89043
294,TestTotalAgent_Origin(Clone),1,4,45,0,0,3714.224
295,TestControllerAgent_MissReward(Clone),1,4,20,0,0,11.01749
295,TestTotalAgent_Origin(Clone),0,0,22,4,1,3725.241
296,TestControllerAgent_MissReward(Clone),1,4,20,0,0,12.96683
296,TestTotalAgent_Origin(Clone),0,0,23,4,1,3738.208
297,TestControllerAgent_MissReward(Clone),1,4,9,2,0,6.824595
297,TestTotalAgent_Origin(Clone),0,2,11,4,1,3745.032
298,TestControllerAgent_MissReward(Clone),1,4,21,2,0,12.12748
298,TestTotalAgent_Origin(Clone),0,2,22,4,1,3757.16
299,TestControllerAgent_MissReward(Clone),1,4,11,2,0,7.940828
299,TestTotalAgent_Origin(Clone),0,2,12,4,1,3765.101
300,TestControllerAgent_MissReward(Clone),0,1,22,4,1,11.95462
300,TestTotalAgent_Origin(Clone),1,4,20,1,0,3777.055
301,TestControllerAgent_MissReward(Clone),1,4,5,1,0,4.26461
301,TestTotalAgent_Origin(Clone),0,1,7,4,1,3781.32
302,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.649232
302,TestTotalAgent_Origin(Clone),0,0,13,4,1,3787.969
303,TestControllerAgent_MissReward(Clone),0,1,13,4,1,11.94753
303,TestTotalAgent_Origin(Clone),1,4,19,1,0,3799.917
304,TestControllerAgent_MissReward(Clone),0,0,35,4,1,17.95784
304,TestTotalAgent_Origin(Clone),1,4,30,0,0,3817.875
305,TestControllerAgent_MissReward(Clone),1,4,16,2,0,9.693921
305,TestTotalAgent_Origin(Clone),0,2,16,4,1,3827.568
306,TestControllerAgent_MissReward(Clone),0,2,35,4,1,19.83191
306,TestTotalAgent_Origin(Clone),1,4,35,2,0,3847.4
307,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.19785
307,TestTotalAgent_Origin(Clone),0,1,20,4,1,3858.598
308,TestControllerAgent_MissReward(Clone),1,4,12,0,0,8.113842
308,TestTotalAgent_Origin(Clone),0,0,16,4,1,3866.712
309,TestControllerAgent_MissReward(Clone),1,4,28,3,0,16.2045
309,TestTotalAgent_Origin(Clone),0,3,28,4,1,3882.917
310,TestControllerAgent_MissReward(Clone),0,2,49,4,1,25.7534
310,TestTotalAgent_Origin(Clone),1,4,47,2,0,3908.67
311,TestControllerAgent_MissReward(Clone),1,4,16,1,0,9.828845
311,TestTotalAgent_Origin(Clone),0,1,17,4,1,3918.499
312,TestControllerAgent_MissReward(Clone),0,0,49,4,1,25.71523
312,TestTotalAgent_Origin(Clone),1,4,46,0,0,3944.215
313,TestControllerAgent_MissReward(Clone),0,3,12,4,1,7.647821
313,TestTotalAgent_Origin(Clone),1,4,11,3,0,3951.862
314,TestControllerAgent_MissReward(Clone),0,1,49,4,1,25.15611
314,TestTotalAgent_Origin(Clone),1,4,44,1,0,3977.019
315,TestControllerAgent_MissReward(Clone),0,3,40,4,1,21.80919
315,TestTotalAgent_Origin(Clone),1,4,37,3,0,3998.828
316,TestControllerAgent_MissReward(Clone),0,1,51,4,1,26.95822
316,TestTotalAgent_Origin(Clone),1,4,47,1,0,4025.786
317,TestControllerAgent_MissReward(Clone),1,4,5,0,0,4.076632
317,TestTotalAgent_Origin(Clone),0,0,8,4,1,4029.862
318,TestControllerAgent_MissReward(Clone),1,4,11,0,0,7.631535
318,TestTotalAgent_Origin(Clone),0,0,14,4,1,4037.494
319,TestControllerAgent_MissReward(Clone),0,1,12,4,1,15.79366
319,TestTotalAgent_Origin(Clone),1,4,26,1,0,4053.287
320,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.018584
320,TestTotalAgent_Origin(Clone),0,0,17,4,1,4062.305
321,TestControllerAgent_MissReward(Clone),0,0,19,4,1,10.42857
321,TestTotalAgent_Origin(Clone),1,4,16,0,0,4072.734
322,TestControllerAgent_MissReward(Clone),0,0,35,4,1,18.00374
322,TestTotalAgent_Origin(Clone),1,4,30,0,0,4090.739
323,TestControllerAgent_MissReward(Clone),1,4,10,1,0,6.691947
323,TestTotalAgent_Origin(Clone),0,1,11,4,1,4097.43
324,TestControllerAgent_MissReward(Clone),0,0,55,4,1,28.5002
324,TestTotalAgent_Origin(Clone),1,4,51,0,0,4125.929
325,TestControllerAgent_MissReward(Clone),1,4,32,2,0,23.93942
325,TestTotalAgent_Origin(Clone),0,2,43,4,1,4149.866
326,TestControllerAgent_MissReward(Clone),0,1,31,4,1,17.32543
326,TestTotalAgent_Origin(Clone),1,4,29,1,0,4167.192
327,TestControllerAgent_MissReward(Clone),0,0,18,4,1,8.752645
327,TestTotalAgent_Origin(Clone),1,4,13,0,0,4175.943
328,TestControllerAgent_MissReward(Clone),1,4,8,0,0,5.834676
328,TestTotalAgent_Origin(Clone),0,0,11,4,1,4181.778
329,TestControllerAgent_MissReward(Clone),0,1,30,4,1,16.4072
329,TestTotalAgent_Origin(Clone),1,4,27,1,0,4198.187
330,TestControllerAgent_MissReward(Clone),1,4,14,0,0,8.798385
330,TestTotalAgent_Origin(Clone),0,0,16,4,1,4206.986
331,TestControllerAgent_MissReward(Clone),1,4,23,1,0,13.72245
331,TestTotalAgent_Origin(Clone),0,1,26,4,1,4220.708
332,TestControllerAgent_MissReward(Clone),1,4,19,2,0,11.56386
332,TestTotalAgent_Origin(Clone),0,2,19,4,1,4232.27
333,TestControllerAgent_MissReward(Clone),1,4,6,0,0,4.92984
333,TestTotalAgent_Origin(Clone),0,0,10,4,1,4237.198
334,TestControllerAgent_MissReward(Clone),1,4,12,1,0,8.316699
334,TestTotalAgent_Origin(Clone),0,1,15,4,1,4245.515
335,TestControllerAgent_MissReward(Clone),1,4,16,2,0,9.943282
335,TestTotalAgent_Origin(Clone),0,2,18,4,1,4255.459
336,TestControllerAgent_MissReward(Clone),1,4,14,0,0,8.979879
336,TestTotalAgent_Origin(Clone),0,0,17,4,1,4264.439
337,TestControllerAgent_MissReward(Clone),1,4,8,0,0,6.087935
337,TestTotalAgent_Origin(Clone),0,0,12,4,1,4270.526
338,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.43158
338,TestTotalAgent_Origin(Clone),0,0,18,4,1,4279.958
339,TestControllerAgent_MissReward(Clone),1,4,4,1,0,3.977814
339,TestTotalAgent_Origin(Clone),0,1,7,4,1,4283.936
340,TestControllerAgent_MissReward(Clone),0,0,31,4,1,16.19965
340,TestTotalAgent_Origin(Clone),1,4,27,0,0,4300.135
341,TestControllerAgent_MissReward(Clone),1,4,62,0,0,33.50369
341,TestTotalAgent_Origin(Clone),0,0,64,4,1,4333.637
342,TestControllerAgent_MissReward(Clone),1,4,27,1,0,15.45531
342,TestTotalAgent_Origin(Clone),0,1,29,4,1,4349.095
343,TestControllerAgent_MissReward(Clone),1,4,9,3,0,6.597841
343,TestTotalAgent_Origin(Clone),0,3,9,4,1,4355.692
344,TestControllerAgent_MissReward(Clone),1,4,15,1,0,9.413187
344,TestTotalAgent_Origin(Clone),0,1,18,4,1,4365.106
345,TestControllerAgent_MissReward(Clone),1,4,7,0,0,5.49266
345,TestTotalAgent_Origin(Clone),0,0,10,4,1,4370.599
346,TestControllerAgent_MissReward(Clone),1,4,15,1,0,9.521235
346,TestTotalAgent_Origin(Clone),0,1,18,4,1,4380.119
347,TestControllerAgent_MissReward(Clone),1,4,10,1,0,7.057023
347,TestTotalAgent_Origin(Clone),0,1,12,4,1,4387.176
348,TestControllerAgent_MissReward(Clone),1,4,13,1,0,8.523745
348,TestTotalAgent_Origin(Clone),0,1,15,4,1,4395.7
349,TestControllerAgent_MissReward(Clone),1,4,14,1,0,9.017527
349,TestTotalAgent_Origin(Clone),0,1,16,4,1,4404.717
350,TestControllerAgent_MissReward(Clone),1,4,6,2,0,5.051816
350,TestTotalAgent_Origin(Clone),0,2,8,4,1,4409.768
351,TestControllerAgent_MissReward(Clone),1,4,12,2,0,7.976879
351,TestTotalAgent_Origin(Clone),0,2,13,4,1,4417.745
352,TestControllerAgent_MissReward(Clone),1,4,12,2,0,7.993124
352,TestTotalAgent_Origin(Clone),0,2,13,4,1,4425.739
353,TestControllerAgent_MissReward(Clone),1,4,6,0,0,5.071162
353,TestTotalAgent_Origin(Clone),0,0,10,4,1,4430.811
354,TestControllerAgent_MissReward(Clone),1,4,23,2,0,18.07579
354,TestTotalAgent_Origin(Clone),0,2,33,4,1,4448.887
355,TestControllerAgent_MissReward(Clone),0,1,14,4,1,8.187297
355,TestTotalAgent_Origin(Clone),1,4,12,1,0,4457.076
356,TestControllerAgent_MissReward(Clone),0,3,15,4,1,9.544338
356,TestTotalAgent_Origin(Clone),1,4,14,3,0,4466.619
357,TestControllerAgent_MissReward(Clone),1,4,7,0,0,5.217235
357,TestTotalAgent_Origin(Clone),0,0,10,4,1,4471.834
358,TestControllerAgent_MissReward(Clone),0,0,27,4,1,14.72919
358,TestTotalAgent_Origin(Clone),1,4,25,0,0,4486.565
359,TestControllerAgent_MissReward(Clone),1,4,5,0,0,4.30911
359,TestTotalAgent_Origin(Clone),0,0,8,4,1,4490.875
360,TestControllerAgent_MissReward(Clone),0,0,17,4,1,11.09523
360,TestTotalAgent_Origin(Clone),1,4,18,0,0,4501.969
361,TestControllerAgent_MissReward(Clone),1,4,26,1,0,17.53822
361,TestTotalAgent_Origin(Clone),0,1,32,4,1,4519.506
362,TestControllerAgent_MissReward(Clone),1,4,26,1,0,15.05771
362,TestTotalAgent_Origin(Clone),0,1,28,4,1,4534.563
363,TestControllerAgent_MissReward(Clone),0,0,41,4,1,21.35152
363,TestTotalAgent_Origin(Clone),1,4,37,0,0,4555.914
364,TestControllerAgent_MissReward(Clone),1,4,36,2,0,24.13804
364,TestTotalAgent_Origin(Clone),0,2,43,4,1,4580.052
365,TestControllerAgent_MissReward(Clone),1,4,22,1,0,13.20712
365,TestTotalAgent_Origin(Clone),0,1,25,4,1,4593.259
366,TestControllerAgent_MissReward(Clone),0,2,14,4,1,8.242967
366,TestTotalAgent_Origin(Clone),1,4,12,2,0,4601.502
367,TestControllerAgent_MissReward(Clone),0,0,20,4,1,15.04624
367,TestTotalAgent_Origin(Clone),1,4,25,0,0,4616.55
368,TestControllerAgent_MissReward(Clone),1,4,19,1,0,10.99523
368,TestTotalAgent_Origin(Clone),0,1,20,4,1,4627.543
369,TestControllerAgent_MissReward(Clone),1,4,5,1,0,4.509997
369,TestTotalAgent_Origin(Clone),0,1,7,4,1,4632.054
370,TestControllerAgent_MissReward(Clone),0,0,40,4,1,22.82422
370,TestTotalAgent_Origin(Clone),1,4,41,0,0,4654.877
371,TestControllerAgent_MissReward(Clone),0,0,24,4,1,12.534
371,TestTotalAgent_Origin(Clone),1,4,20,0,0,4667.41
372,TestControllerAgent_MissReward(Clone),0,0,15,4,1,11.64652
372,TestTotalAgent_Origin(Clone),1,4,17,0,0,4679.057
373,TestControllerAgent_MissReward(Clone),1,4,16,0,0,9.590776
373,TestTotalAgent_Origin(Clone),0,0,18,4,1,4688.648
374,TestControllerAgent_MissReward(Clone),1,4,14,1,0,9.037337
374,TestTotalAgent_Origin(Clone),0,1,17,4,1,4697.685
375,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.675658
375,TestTotalAgent_Origin(Clone),0,0,12,4,1,4704.359
376,TestControllerAgent_MissReward(Clone),1,4,49,1,0,26.79783
376,TestTotalAgent_Origin(Clone),0,1,50,4,1,4731.158
377,TestControllerAgent_MissReward(Clone),1,4,13,0,0,8.585768
377,TestTotalAgent_Origin(Clone),0,0,16,4,1,4739.743
378,TestControllerAgent_MissReward(Clone),1,4,18,0,0,10.98254
378,TestTotalAgent_Origin(Clone),0,0,21,4,1,4750.724
379,TestControllerAgent_MissReward(Clone),0,1,31,4,1,17.0163
379,TestTotalAgent_Origin(Clone),1,4,29,1,0,4767.742
380,TestControllerAgent_MissReward(Clone),0,0,20,4,1,10.22626
380,TestTotalAgent_Origin(Clone),1,4,16,0,0,4777.967
381,TestControllerAgent_MissReward(Clone),1,4,10,0,0,6.69396
381,TestTotalAgent_Origin(Clone),0,0,12,4,1,4784.659
382,TestControllerAgent_MissReward(Clone),1,4,37,2,0,23.23709
382,TestTotalAgent_Origin(Clone),0,2,43,4,1,4807.896
383,TestControllerAgent_MissReward(Clone),1,4,24,1,0,15.22558
383,TestTotalAgent_Origin(Clone),0,1,28,4,1,4823.121
384,TestControllerAgent_MissReward(Clone),1,4,11,0,0,7.661684
384,TestTotalAgent_Origin(Clone),0,0,15,4,1,4830.784
385,TestControllerAgent_MissReward(Clone),0,0,19,4,1,10.01589
385,TestTotalAgent_Origin(Clone),1,4,16,0,0,4840.802
386,TestControllerAgent_MissReward(Clone),0,2,34,4,1,21.40442
386,TestTotalAgent_Origin(Clone),1,4,37,2,0,4862.208
387,TestControllerAgent_MissReward(Clone),1,4,19,2,0,10.60663
387,TestTotalAgent_Origin(Clone),0,2,19,4,1,4872.814
388,TestControllerAgent_MissReward(Clone),0,0,21,4,1,14.55501
388,TestTotalAgent_Origin(Clone),1,4,26,0,0,4887.37
389,TestControllerAgent_MissReward(Clone),1,4,13,1,0,9.333323
389,TestTotalAgent_Origin(Clone),0,1,14,4,1,4896.704
390,TestControllerAgent_MissReward(Clone),1,4,29,3,0,16.33332
390,TestTotalAgent_Origin(Clone),0,3,30,4,1,4913.039
391,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.66665
391,TestTotalAgent_Origin(Clone),0,1,21,4,1,4924.706
392,TestControllerAgent_MissReward(Clone),1,4,12,0,0,6.999992
392,TestTotalAgent_Origin(Clone),0,0,15,4,1,4931.707
393,TestControllerAgent_MissReward(Clone),1,4,15,1,0,11.66665
393,TestTotalAgent_Origin(Clone),0,1,17,4,1,4943.374
394,TestControllerAgent_MissReward(Clone),0,0,25,4,1,11.66665
394,TestTotalAgent_Origin(Clone),1,4,21,0,0,4955.042
395,TestControllerAgent_MissReward(Clone),0,0,23,4,1,11.66665
395,TestTotalAgent_Origin(Clone),1,4,20,0,0,4966.709
396,TestControllerAgent_MissReward(Clone),1,4,26,3,0,16.33332
396,TestTotalAgent_Origin(Clone),0,3,25,4,1,4983.043
397,TestControllerAgent_MissReward(Clone),1,4,11,0,0,6.999992
397,TestTotalAgent_Origin(Clone),0,0,15,4,1,4990.044
398,TestControllerAgent_MissReward(Clone),1,4,8,2,0,6.999992
398,TestTotalAgent_Origin(Clone),0,2,9,4,1,4997.044
399,TestControllerAgent_MissReward(Clone),1,4,12,3,0,6.999992
399,TestTotalAgent_Origin(Clone),0,3,12,4,1,5004.045
400,TestControllerAgent_MissReward(Clone),0,0,22,4,1,11.66665
400,TestTotalAgent_Origin(Clone),1,4,18,0,0,5015.712
401,TestControllerAgent_MissReward(Clone),1,4,8,1,0,4.666662
401,TestTotalAgent_Origin(Clone),0,1,10,4,1,5020.379
402,TestControllerAgent_MissReward(Clone),1,4,12,0,0,9.333323
402,TestTotalAgent_Origin(Clone),0,0,16,4,1,5029.713
403,TestControllerAgent_MissReward(Clone),1,4,5,0,0,4.666662
403,TestTotalAgent_Origin(Clone),0,0,9,4,1,5034.38
404,TestControllerAgent_MissReward(Clone),1,4,17,1,0,9.333323
