Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Draw,605,TestControllerAgent_Origin_Team0_Agent0,0,0,2,148,0,0,100.0005
Draw,605,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,150,2,0,100.0005
Win,606,TestControllerAgent_Origin_Team0_Agent0,0,1,4,46,0,0,25.38668
Loss,606,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,37,4,1,25.38668
Win,607,TestControllerAgent_Origin_Team0_Agent0,0,1,4,63,0,0,33.28042
Loss,607,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,58,4,1,33.28042
Win,608,TestControllerAgent_Origin_Team0_Agent0,0,1,4,73,0,0,38.23625
Loss,608,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,69,4,1,38.23625
Win,609,TestControllerAgent_Origin_Team0_Agent0,0,1,4,95,0,0,49.48459
Loss,609,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,90,4,1,49.48459
Win,610,TestControllerAgent_Origin_Team0_Agent0,0,1,4,7,1,0,6.112647
Loss,610,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,6,4,1,6.112647
Win,611,TestControllerAgent_Origin_Team0_Agent0,0,1,4,57,0,0,30.74947
Loss,611,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,56,4,1,30.74947
Win,612,TestControllerAgent_Origin_Team0_Agent0,0,1,4,113,2,0,58.48429
Loss,612,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,109,4,1,58.48429
Win,613,TestControllerAgent_Origin_Team0_Agent0,0,1,4,53,0,0,28.18853
Loss,613,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,51,4,1,28.18853
Win,614,TestControllerAgent_Origin_Team0_Agent0,0,1,4,42,3,0,22.63899
Loss,614,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,40,4,1,22.63899
Win,615,TestControllerAgent_Origin_Team0_Agent0,0,1,4,46,0,0,24.49869
Loss,615,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,43,4,1,24.49869
Win,616,TestControllerAgent_Origin_Team0_Agent0,0,1,4,87,2,0,45.45296
Loss,616,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,81,4,1,45.45296
Win,617,TestControllerAgent_Origin_Team0_Agent0,0,1,4,91,2,0,47.3593
Loss,617,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,84,4,1,47.3593
Win,618,TestControllerAgent_Origin_Team0_Agent0,0,1,4,29,0,0,15.99818
Loss,618,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,26,4,1,15.99818
Win,619,TestControllerAgent_Origin_Team0_Agent0,0,1,4,63,2,0,33.61592
Loss,619,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,56,4,1,33.61592
Win,620,TestControllerAgent_Origin_Team0_Agent0,0,1,4,92,1,0,47.89724
Loss,620,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,86,4,1,47.89724
Win,621,TestControllerAgent_Origin_Team0_Agent0,0,1,4,55,2,0,29.0988
Loss,621,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,43,4,1,29.0988
Win,622,TestControllerAgent_Origin_Team0_Agent0,0,1,4,103,1,0,57.55767
Loss,622,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,96,4,1,57.55767
Win,623,TestControllerAgent_Origin_Team0_Agent0,0,1,4,104,0,0,54.3261
Loss,623,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,98,4,1,54.3261
Win,624,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,0,0,14.86022
Loss,624,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,19,4,1,14.86022
Win,625,TestControllerAgent_Origin_Team0_Agent0,0,1,4,48,1,0,26.1427
Loss,625,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,43,4,1,26.1427
Win,626,TestControllerAgent_Origin_Team0_Agent0,0,1,4,47,3,0,25.49675
Loss,626,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,41,4,1,25.49675
Win,627,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,0,0,21.65883
Loss,627,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,34,4,1,21.65883
Win,628,TestControllerAgent_Origin_Team0_Agent0,0,1,4,109,3,0,56.68088
Loss,628,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,104,4,1,56.68088
Win,629,TestControllerAgent_Origin_Team0_Agent0,0,1,4,43,1,0,23.11655
Loss,629,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,42,4,1,23.11655
Win,630,TestControllerAgent_Origin_Team0_Agent0,0,1,4,20,0,0,11.99851
Loss,630,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,18,4,1,11.99851
Win,631,TestControllerAgent_Origin_Team0_Agent0,0,1,4,79,0,0,41.2007
Loss,631,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,70,4,1,41.2007
