Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,110,TestTotalAgent_Origin_Team1_Agent0,1,0,1,14,4,1,7.380681
Win,111,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,15,2,0,9.819258
Loss,111,TestTotalAgent_Origin_Team1_Agent0,1,0,2,17,4,1,9.819258
Win,112,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,23,1,0,13.55181
Loss,112,TestTotalAgent_Origin_Team1_Agent0,1,0,1,25,4,1,13.55181
Win,113,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,16,1,0,9.967866
Loss,113,TestTotalAgent_Origin_Team1_Agent0,1,0,1,19,4,1,9.967866
Win,114,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,36,1,0,21.65888
Loss,114,TestTotalAgent_Origin_Team1_Agent0,1,0,1,41,4,1,21.65888
Win,115,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,42,3,0,23.60049
Loss,115,TestTotalAgent_Origin_Team1_Agent0,1,0,3,44,4,1,23.60049
Win,116,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,14,0,0,9.466014
Loss,116,TestTotalAgent_Origin_Team1_Agent0,1,0,0,19,4,1,9.466014
Loss,117,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,42,4,1,22.0203
Win,117,TestTotalAgent_Origin_Team1_Agent0,1,1,4,40,1,0,22.0203
Win,118,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,3,0,11.63975
Loss,118,TestTotalAgent_Origin_Team1_Agent0,1,0,3,20,4,1,11.63975
Win,119,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,12,1,0,7.726937
Loss,119,TestTotalAgent_Origin_Team1_Agent0,1,0,1,14,4,1,7.726937
Win,120,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,13,1,0,8.48522
Loss,120,TestTotalAgent_Origin_Team1_Agent0,1,0,1,16,4,1,8.48522
Win,121,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,30,1,0,17.39472
Loss,121,TestTotalAgent_Origin_Team1_Agent0,1,0,1,33,4,1,17.39472
Win,122,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,22,2,0,13.9605
Loss,122,TestTotalAgent_Origin_Team1_Agent0,1,0,2,25,4,1,13.9605
Win,123,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,37,1,0,21.43635
Loss,123,TestTotalAgent_Origin_Team1_Agent0,1,0,1,40,4,1,21.43635
Win,124,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,41,3,0,23.02012
Loss,124,TestTotalAgent_Origin_Team1_Agent0,1,0,3,42,4,1,23.02012
Win,125,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,26,1,0,15.6278
Loss,125,TestTotalAgent_Origin_Team1_Agent0,1,0,1,30,4,1,15.6278
Win,126,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,18,1,0,12.41626
Loss,126,TestTotalAgent_Origin_Team1_Agent0,1,0,1,24,4,1,12.41626
Win,127,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,1,0,12.13934
Loss,127,TestTotalAgent_Origin_Team1_Agent0,1,0,1,23,4,1,12.13934
Win,128,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,7,0,0,5.34942
Loss,128,TestTotalAgent_Origin_Team1_Agent0,1,0,0,11,4,1,5.34942
Win,129,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,42,2,0,24.10343
Loss,129,TestTotalAgent_Origin_Team1_Agent0,1,0,2,45,4,1,24.10343
Win,130,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,20,1,0,12.54261
Loss,130,TestTotalAgent_Origin_Team1_Agent0,1,0,1,24,4,1,12.54261
Win,131,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,1,0,12.44273
Loss,131,TestTotalAgent_Origin_Team1_Agent0,1,0,1,23,4,1,12.44273
Win,132,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,45,3,0,25.83258
Loss,132,TestTotalAgent_Origin_Team1_Agent0,1,0,3,48,4,1,25.83258
Win,133,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,21,1,0,13.01175
