Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,288,TestTotalAgent_Origin_Team1_Agent1,1,0,0,13,4,1,6.662611
Win,289,TestControllerAgent_MissReward_Team0_Agent0,0,2,5,43,2,0,25.76304
Win,289,TestControllerAgent_MissReward_Team0_Agent1,0,0,3,45,0,0,25.76304
Loss,289,TestTotalAgent_Origin_Team1_Agent0,1,0,0,48,4,1,25.76304
Loss,289,TestTotalAgent_Origin_Team1_Agent1,1,0,2,49,4,1,25.76304
Win,290,TestControllerAgent_MissReward_Team0_Agent0,0,2,5,16,2,0,10.71478
Win,290,TestControllerAgent_MissReward_Team0_Agent1,0,0,3,19,0,0,10.71478
Loss,290,TestTotalAgent_Origin_Team1_Agent0,1,0,2,19,4,1,10.71478
Loss,290,TestTotalAgent_Origin_Team1_Agent1,1,0,0,8,4,1,10.71478
Win,291,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,27,0,0,14.09306
Win,291,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,18,1,0,14.09306
Loss,291,TestTotalAgent_Origin_Team1_Agent0,1,0,1,21,4,1,14.09306
Loss,291,TestTotalAgent_Origin_Team1_Agent1,1,0,0,27,4,1,14.09306
Win,292,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,42,3,0,26.60409
Win,292,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,50,0,0,26.60409
Loss,292,TestTotalAgent_Origin_Team1_Agent0,1,0,1,51,4,1,26.60409
Loss,292,TestTotalAgent_Origin_Team1_Agent1,1,0,2,23,4,1,26.60409
Win,293,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,32,1,0,19.88424
Win,293,TestControllerAgent_MissReward_Team0_Agent1,0,1,4,32,3,0,19.88424
Loss,293,TestTotalAgent_Origin_Team1_Agent0,1,0,2,14,4,1,19.88424
Loss,293,TestTotalAgent_Origin_Team1_Agent1,1,0,2,37,4,1,19.88424
Win,294,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,32,0,0,18.57717
Win,294,TestControllerAgent_MissReward_Team0_Agent1,0,1,4,30,4,1,18.57717
Loss,294,TestTotalAgent_Origin_Team1_Agent0,1,0,1,15,4,1,18.57717
Loss,294,TestTotalAgent_Origin_Team1_Agent1,1,1,3,33,4,1,18.57717
Win,295,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,21,3,0,11.47089
Win,295,TestControllerAgent_MissReward_Team0_Agent1,0,2,6,17,3,0,11.47089
Loss,295,TestTotalAgent_Origin_Team1_Agent0,1,0,5,15,4,1,11.47089
Loss,295,TestTotalAgent_Origin_Team1_Agent1,1,0,1,21,4,1,11.47089
Win,296,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,18,2,0,12.68549
Win,296,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,24,0,0,12.68549
Loss,296,TestTotalAgent_Origin_Team1_Agent0,1,0,1,17,4,1,12.68549
Loss,296,TestTotalAgent_Origin_Team1_Agent1,1,0,1,24,4,1,12.68549
Win,297,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,7,1,0,7.11075
Win,297,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,14,3,0,7.11075
Loss,297,TestTotalAgent_Origin_Team1_Agent0,1,0,1,13,4,1,7.11075
Loss,297,TestTotalAgent_Origin_Team1_Agent1,1,0,3,7,4,1,7.11075
Win,298,TestControllerAgent_MissReward_Team0_Agent0,0,1,5,19,0,0,12.47096
Win,298,TestControllerAgent_MissReward_Team0_Agent1,0,1,3,21,1,0,12.47096
Loss,298,TestTotalAgent_Origin_Team1_Agent0,1,0,0,6,4,1,12.47096
Loss,298,TestTotalAgent_Origin_Team1_Agent1,1,0,1,24,4,1,12.47096
Win,299,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,25,0,0,13.26182
Win,299,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,18,3,0,13.26182
Loss,299,TestTotalAgent_Origin_Team1_Agent0,1,0,1,25,4,1,13.26182
Loss,299,TestTotalAgent_Origin_Team1_Agent1,1,0,2,21,4,1,13.26182
Win,300,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,19,0,0,10.42316
Win,300,TestControllerAgent_MissReward_Team0_Agent1,0,2,6,15,2,0,10.42316
Loss,300,TestTotalAgent_Origin_Team1_Agent0,1,0,0,11,4,1,10.42316
Loss,300,TestTotalAgent_Origin_Team1_Agent1,1,0,2,19,4,1,10.42316
Win,301,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,28,1,0,15.6308
Win,301,TestControllerAgent_MissReward_Team0_Agent1,0,2,6,22,1,0,15.6308
Loss,301,TestTotalAgent_Origin_Team1_Agent0,1,0,1,29,4,1,15.6308
Loss,301,TestTotalAgent_Origin_Team1_Agent1,1,0,1,16,4,1,15.6308
Win,302,TestControllerAgent_MissReward_Team0_Agent0,0,2,6,20,3,0,13.01289
Win,302,TestControllerAgent_MissReward_Team0_Agent1,0,0,2,24,0,0,13.01289
Loss,302,TestTotalAgent_Origin_Team1_Agent0,1,0,2,16,4,1,13.01289
Loss,302,TestTotalAgent_Origin_Team1_Agent1,1,0,1,25,4,1,13.01289
Win,303,TestControllerAgent_MissReward_Team0_Agent0,0,1,3,32,1,0,18.56508
Win,303,TestControllerAgent_MissReward_Team0_Agent1,0,1,5,29,0,0,18.56508
Loss,303,TestTotalAgent_Origin_Team1_Agent0,1,0,1,36,4,1,18.56508
Loss,303,TestTotalAgent_Origin_Team1_Agent1,1,0,0,19,4,1,18.56508
Win,304,TestControllerAgent_MissReward_Team0_Agent0,0,2,5,21,0,0,13.55434
Win,304,TestControllerAgent_MissReward_Team0_Agent1,0,0,3,23,1,0,13.55434
Loss,304,TestTotalAgent_Origin_Team1_Agent0,1,0,0,27,4,1,13.55434
Loss,304,TestTotalAgent_Origin_Team1_Agent1,1,0,1,25,4,1,13.55434
Win,305,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,39,1,0,24.47595
Win,305,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,4,4,1,24.47595
Loss,305,TestTotalAgent_Origin_Team1_Agent0,1,0,2,15,4,1,24.47595
Loss,305,TestTotalAgent_Origin_Team1_Agent1,1,1,3,45,4,1,24.47595
Win,306,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,27,0,0,17.88367
